Straßenschlüssel;Straßenname;Stadtteilnummer;Stadtteilname;Postleitzahl;Stimmbezirk;Bundestagswahlkreis;Landtagswahlkreis;Kommunalwahlbezirk;ungerade Hausnummer von;ungerade Hausnummer bis;gerade Hausnummer von;gerade Hausnummer bis
572;Brunostr.;101;Altstadt/Süd;50678;10111;94;13;1;1;13;2;24
572;Brunostr.;102;Neustadt/Süd;50677;10214;94;13;2;17;27;24a;28
573;Brunsbütteler Str.;506;Longerich;50737;50604;95;16;30;1;29;2;28
566;Brüsseler Platz;104;Neustadt/Nord;50674;10403;93;18;4;1;3;10a;26
566;Brüsseler Platz;104;Neustadt/Nord;50672;10403;93;18;4;;;2;10
566;Brüsseler Platz;104;Neustadt/Nord;50674;10404;93;18;4;5;21;;
567;Brüsseler Str.;102;Neustadt/Süd;50674;10232;94;13;3;1;11;2;10
567;Brüsseler Str.;102;Neustadt/Süd;50674;10234;94;13;3;13;33;12;32
567;Brüsseler Str.;102;Neustadt/Süd;50674;10235;94;13;3;35;45;34;44a
567;Brüsseler Str.;104;Neustadt/Nord;50674;10404;93;18;4;47;55;46;58
567;Brüsseler Str.;104;Neustadt/Nord;50672;10402;93;18;4;57;71;72;88
567;Brüsseler Str.;104;Neustadt/Nord;50674;10403;93;18;4;;;60;70
567;Brüsseler Str.;104;Neustadt/Nord;50672;10408;93;18;4;73;79;90;100a
567;Brüsseler Str.;104;Neustadt/Nord;50672;10405;93;18;4;83;97;102;104
4356;Brüsseler Str. (Porz);716;Finkenberg;51149;71601;93;17;8;1;169;2;86
574;Bucheckernweg;807;Brück;51109;80702;93;17;41;1;11;2;66
3760;Buchenkampsweg;807;Brück;51109;80702;93;17;41;19;21a;20;22
575;Buchenpfad;604;Heimersdorf;50767;60405;95;16;26;1;15;2;14
4360;Buchenweg (Auweiler);607;Esch/Auweiler;50765;60701;95;16;28;3;11;2;16
4361;Buchenweg (Grengel);709;Grengel;51147;70903;93;17;9;1;27;2;28
4362;Buchenweg (Widdersdorf);309;Widdersdorf;50859;30904;94;14;21;17;87;2;28
4365;Buchfinkenstr.;211;Godorf;50997;21102;94;13;15;1;79;2;104
576;Buchfinkenweg;404;Vogelsang;50829;40401;95;15;25;1;43;6;40
577;Buchforststr.;802;Kalk;51103;80205;93;18;42;1;29;2;2
577;Buchforststr.;802;Kalk;51103;80202;93;18;42;31;71;14;100
577;Buchforststr.;802;Kalk;51103;80201;93;18;42;101;117;102;132
3684;Buchheimer Pfädchen;805;Ostheim;51107;80505;93;18;45;1;3;;
578;Buchheimer Ring;903;Buchheim;51067;90302;101;19;35;1;87;2;4
579;Buchheimer Str.;901;Mülheim;51063;90104;101;19;36;1;61;2;64
580;Buchheimer Weg;805;Ostheim;51107;80501;93;18;45;1;33;2;50
581;Buchholzstr.;901;Mülheim;51061;90121;101;19;36;1d;21;2;58
583;Büchnerstr.;405;Bocklemünd/Mengenich;50829;40507;95;15;25;;;2;58
582;Buchsbaumweg;604;Heimersdorf;50767;60404;95;16;26;;;2;10
584;Bückebergstr.;807;Brück;51109;80708;93;17;41;1;19;2;10
3461;Büdericher Str.;501;Nippes;50733;50107;95;15;32;1;11;2;2
585;Büdiger Weg;605;Lindweiler;50767;60501;95;16;28;1;27;2;26
591;Bugenhagenstr.;906;Höhenhaus;51061;90604;101;19;38;1;53;2;2
586;Bülowstr.;501;Nippes;50733;50117;95;15;32;1;21;;
586;Bülowstr.;501;Nippes;50733;50118;95;15;32;;;2;38
586;Bülowstr.;501;Nippes;50733;50116;95;15;32;23;39;40;62
586;Bülowstr.;501;Nippes;50733;50115;95;15;32;49;63;68;90
592;Bunsenstr.;902;Buchforst;51065;90202;101;19;35;1;19;2;18
4366;Bunsenstr. (Eil);705;Eil;51145;70502;93;17;8;1;15a;;
4367;Bunsenstr. (Godorf);211;Godorf;50997;21101;94;13;15;1;43;;
593;Bunzlauer Str.;907;Dünnwald;51069;90703;101;19;38;;;2;4
4369;Bunzlauer Str. (Weiden);307;Weiden;50858;30712;94;14;21;1;25;2;6
594;Burbacher Str.;205;Zollstock;50969;20515;94;13;13;1;17;2;32
4373;Burg Röttgen;808;Rath/Heumar;51107;80810;93;17;41;;;0;
4370;Burgallee;711;Wahn;51147;71103;93;17;10;1;1;2;70
595;Burgenlandstr.;801;Humboldt/Gremberg;51105;80102;93;18;42;3;11;2;8
4371;Burgenlandweg;306;Junkersdorf;50858;30605;94;14;20;1;9;2;6
596;Burger Platz;906;Höhenhaus;51061;90603;101;19;38;;;2;8
587;Bürgershof;603;Seeberg;50769;60301;95;16;26;1;17a;2;10
588;Bürgerstr.;103;Altstadt/Nord;50667;10304;93;18;4;;;2;18
4372;Burggraben;711;Wahn;51147;71103;93;17;10;1;5;2;36
597;Burghöfchen;103;Altstadt/Nord;50667;10304;93;18;4;;;;
598;Burgmauer;103;Altstadt/Nord;50667;10304;93;18;4;1;13;2;28
598;Burgmauer;103;Altstadt/Nord;50667;10302;93;18;4;33;33;60;70
598;Burgmauer;103;Altstadt/Nord;50667;10303;93;18;4;37;53;;
599;Burgstr.;803;Vingst;51103;80305;93;18;43;1;75;2;98
599;Burgstr.;804;Höhenberg;51103;80402;93;18;44;125;199;106;138
600;Burgunderstr.;102;Neustadt/Süd;50677;10220;94;13;2;3;11;2;10a
600;Burgunderstr.;102;Neustadt/Süd;50677;10219;94;13;2;17;63;12;48
4376;Burgweg;714;Zündorf;51143;71406;93;17;11;1;9;2;12
601;Burgwiesenstr.;904;Holweide;51067;90412;101;19;40;1;125a;8;60
6048;Burlatweg;607;Esch/Auweiler;50765;60701;95;16;28;;;2;32
602;Burtscheider Str.;304;Braunsfeld;50933;30405;94;14;19;1;23;2;32
603;Buschdorfer Str.;204;Raderthal;50968;20401;94;13;12;1;31;2;16
604;Buschfeldstr.;904;Holweide;51067;90410;101;19;40;13;69;2;50
604;Buschfeldstr.;904;Holweide;51067;90409;101;19;40;73;133;56;100
605;Buschgasse;101;Altstadt/Süd;50678;10110;94;13;1;1;15;16;32
606;Buschweg;406;Ossendorf;50829;40603;95;15;24;;;2;2
606;Buschweg;405;Bocklemünd/Mengenich;50829;40507;95;15;25;11;55;;
4377;Buschweg (Esch);607;Esch/Auweiler;50765;60706;95;16;28;1;7;6;10
589;Büsdorfer Str.;305;Müngersdorf;50933;30503;94;14;19;1;23;2;30
4378;Bussardstr.;206;Rondorf;50997;20610;94;13;15;3;5;2;4
607;Bussardweg;404;Vogelsang;50829;40404;95;15;25;1;93;2;96
4380;Bussardweg (Junkersdorf);306;Junkersdorf;50858;30605;94;14;20;3;17;2;14
6058;Butterblumenweg;208;Rodenkirchen;50999;20812;94;13;14;1;47;2;48
608;Buttermarkt;103;Altstadt/Nord;50667;10305;93;18;4;1;39;4;42
590;Büttgener Weg;612;Worringen;50769;61202;95;16;29;1;35;2;46
609;Butzheimer Str.;604;Heimersdorf;50767;60403;95;16;26;1;23;2;14
3889;Butzweilerhofallee;406;Ossendorf;50829;40603;95;15;24;1;51;2;4
610;Butzweilerstr.;406;Ossendorf;50827;40605;95;15;24;1;1;;
610;Butzweilerstr.;406;Ossendorf;50827;40604;95;15;24;;;2;4b
610;Butzweilerstr.;406;Ossendorf;50829;40603;95;15;24;11;51;48;50
610;Butzweilerstr.;506;Longerich;50739;50614;95;16;30;;;;
611;Cäcilienkloster;101;Altstadt/Süd;50676;10119;94;13;1;17;17;2;10
612;Cäcilienstr.;101;Altstadt/Süd;50667;10120;94;13;6;1;7;;
612;Cäcilienstr.;101;Altstadt/Süd;50667;10119;94;13;1;29;35;20;48
4381;Cäcilienstr. (Wahn);711;Wahn;51147;71101;93;17;10;3;9;;
614;Camberger Str.;801;Humboldt/Gremberg;51105;80102;93;18;42;;;2;24
615;Cardinalstr.;103;Altstadt/Nord;50670;10313;93;18;4;3;7;2;8
3816;Carl-Brisch-Str.;901;Mülheim;51063;90114;101;19;36;;;;
5877;Carlebachstr.;705;Eil;51145;70501;93;17;8;1;53;;
5850;Carl-Jatho-Str.;206;Rondorf;50997;20605;94;13;15;1;1;2;28
617;Carl-Muth-Str.;809;Neubrück;51109;80901;93;18;45;1;19;2;14
1731;Carl-Schurz-Str.;303;Lindenthal;50935;30318;94;14;18;1;11a;2;18
618;Carl-Severing-Str.;904;Holweide;51067;90410;101;19;40;3;19;;
4383;Carl-Spitzweg-Str.;208;Rodenkirchen;50999;20813;94;13;14;1;11;2;4
619;Carlswerkstr.;901;Mülheim;51063;90119;101;19;36;1;13;;
4384;Carl-von-Linde-Str.;210;Sürth;50999;21003;94;13;14;1;13;4;8
5861;Carl-von-Linné-Weg;309;Widdersdorf;50829;30901;94;14;21;1;1;2;20
6051;Carola-Stern-Weg;210;Sürth;50999;21007;94;13;14;1;9;2;10
613;Cäsarstr.;201;Bayenthal;50968;20108;94;13;12;;;2;84
613;Cäsarstr.;201;Bayenthal;50968;20107;94;13;12;3;33;;
620;Castellauner Str.;302;Sülz;50935;30233;94;14;17;3;3;;
621;Castroper Str.;504;Niehl;50735;50406;95;16;33;1;7;;
621;Castroper Str.;504;Niehl;50735;50410;95;16;34;;;2;8
3993;Catharina-Coenen-Weg;806;Merheim;51109;80601;93;17;44;;;;
622;Caumannsstr.;903;Buchheim;51065;90304;101;19;35;1;21;8;16
623;Causemannstr.;601;Merkenich;50769;60105;95;16;29;3;115;4;66
3773;Cellitinnenweg;505;Weidenpesch;50737;50508;95;16;34;;;2;14
3773;Cellitinnenweg;505;Weidenpesch;50737;50506;95;16;34;11;15;;
4385;Celsiusstr.;706;Porz;51145;70601;93;17;8;1;19;2;16
624;Chamissostr.;402;Neuehrenfeld;50825;40210;95;15;23;1;25;2;20
3892;Chargesheimerplatz;103;Altstadt/Nord;50667;10313;93;18;4;;;;
3939;Charles-de-Gaulle-Platz;105;Deutz;50679;10501;93;18;6;1;9;2;2
625;Charlierstr.;901;Mülheim;51065;90108;101;19;36;1;13;2;8
5823;Charlottenburger Str.;307;Weiden;50859;30709;94;14;21;1;31;2;16
4387;Charlottenstr.;703;Ensen;51149;70301;93;17;7;1;43;2;54
4387;Charlottenstr.;702;Westhoven;51149;70205;93;17;7;61;73;72;72
626;Chemnitzer Str.;904;Holweide;51067;90411;101;19;40;5;107;2;112
627;Cheruskerstr.;105;Deutz;50679;10513;93;18;6;1;9;4;40
4388;Cheruskerstr. (Gremberghoven);704;Gremberghoven;51149;70401;93;17;8;3;11;2;18
628;Chlodwigplatz;102;Neustadt/Süd;50678;10201;94;13;2;1;5;2;6
628;Chlodwigplatz;101;Altstadt/Süd;50678;10111;94;13;1;7;19;12;28
4389;Chlodwigstr.;306;Junkersdorf;50858;30605;94;14;20;1;17;2;12
5507;Chorbuschstr.;607;Esch/Auweiler;50765;60705;95;16;28;1;61;18;46
5507;Chorbuschstr.;607;Esch/Auweiler;50765;60706;95;16;28;67;91;66;76
3959;Chorweiler Zubringer;606;Pesch;50767;60601;95;16;28;;;;
3959;Chorweiler Zubringer;608;Volkhoven/Weiler;50765;60801;95;16;26;;;;
3872;Christa-Thomas-Weg;807;Brück;51109;80707;93;17;41;1;11;4;24
630;Christian-Coenen-Str.;907;Dünnwald;51069;90705;101;19;38;1;23;2;6
631;Christian-Gau-Str.;304;Braunsfeld;50933;30407;94;14;19;5;31;4;24
631;Christian-Gau-Str.;304;Braunsfeld;50933;30406;94;14;19;33;51;26;56
4390;Christian-Hünseler-Str.;309;Widdersdorf;50859;30903;94;14;21;1;9;2;18
4390;Christian-Hünseler-Str.;309;Widdersdorf;50859;30904;94;14;21;23;27;24;62
632;Christian-Schult-Str.;401;Ehrenfeld;50823;40114;95;15;22;1;15;22;26
632;Christian-Schult-Str.;401;Ehrenfeld;50823;40115;95;15;22;;;4;20
633;Christianstr.;401;Ehrenfeld;50825;40119;95;15;24;1;25;2;82
3819;Christian-Sünner-Str.;802;Kalk;51103;80204;93;18;42;1;3;;
3819;Christian-Sünner-Str.;802;Kalk;51105;80204;93;18;42;;;8;8
3819;Christian-Sünner-Str.;802;Kalk;51105;80209;93;18;42;25;25;;
634;Christinastr.;501;Nippes;50733;50105;95;15;32;1;23;2;26
634;Christinastr.;501;Nippes;50733;50109;95;15;32;31;41;36;66
634;Christinastr.;501;Nippes;50733;50110;95;15;32;49;55;70;82
4391;Christinenweg;703;Ensen;51149;70306;93;17;7;1;15;2;8
3512;Christine-Teusch-Platz;402;Neuehrenfeld;50823;40206;95;15;23;1;1;;
635;Christoph-Musmacher-Str.;906;Höhenhaus;51061;90604;101;19;38;1;45;2;32
636;Christoph-Probst-Str.;506;Longerich;50737;50607;95;16;30;1;5;2;22
637;Christophstr.;103;Altstadt/Nord;50670;10314;93;18;4;1;43;2;56
5889;Christrosenweg;714;Zündorf;51143;71412;93;17;11;1;5;2;62
638;Christtannenweg;701;Poll;51105;70101;93;17;7;;;2;14
639;Chrysanthemenweg;603;Seeberg;50769;60302;95;16;26;;;2;30
4392;Cimbernstr.;704;Gremberghoven;51149;70401;93;17;8;1;11;;
6136;Circus-Roncalli-Weg;901;Mülheim;51063;90121;101;19;36;;;;
6081;Clara-Immerwahr-Weg;304;Braunsfeld;50933;30403;94;14;19;1;35;;
1800;Clarenbachstr.;303;Lindenthal;50931;30325;94;14;19;1;15;2;184a
1800;Clarenbachstr.;303;Lindenthal;50931;30326;94;14;19;221;247a;186;208
640;Classen-Kappelmann-Str.;303;Lindenthal;50931;30306;94;14;18;25;57;16;36
641;Claudelweg;809;Neubrück;51109;80901;93;18;45;1;7;2;20
4393;Claudiastr.;702;Westhoven;51149;70205;93;17;7;3;13;2;6
3638;Claudius-Dornier-Str.;406;Ossendorf;50829;40603;95;15;24;1;9;2;32
642;Claudiusstr.;102;Neustadt/Süd;50678;10202;94;13;2;1;1;;
4394;Claudiusstr. (Immendorf);212;Immendorf;50997;21201;94;13;15;;;2;12
643;Clausthaler Weg;906;Höhenhaus;51061;90605;101;19;38;1;3;2;4
4395;Clemensgasse;714;Zündorf;51143;71408;93;17;11;1;11;4;10
3731;Clemens-Hastrich-Str.;403;Bickendorf;50827;40301;95;15;25;1;21;2;20
3731;Clemens-Hastrich-Str.;403;Bickendorf;50827;40302;95;15;25;23;27;22;24
644;Clemensstr.;101;Altstadt/Süd;50676;10117;94;13;3;1;39;2;10
645;Clever Str.;103;Altstadt/Nord;50668;10308;93;18;4;1;11;;
645;Clever Str.;103;Altstadt/Nord;50668;10309;93;18;4;;;2;14
645;Clever Str.;104;Neustadt/Nord;50668;10423;93;18;5;13;37;16;30
645;Clever Str.;104;Neustadt/Nord;50668;10424;93;18;5;51;51;32;38
646;Clevischer Ring;901;Mülheim;51065;90114;101;19;36;1;9;2;8
646;Clevischer Ring;901;Mülheim;51063;90114;101;19;36;37;61;72;72
646;Clevischer Ring;901;Mülheim;51063;90119;101;19;36;87;119;74;122
646;Clevischer Ring;901;Mülheim;51063;90118;101;19;37;121;125;128;178b
646;Clevischer Ring;901;Mülheim;51063;90117;101;19;37;127;133;180;180
647;Clostermannstr.;901;Mülheim;51065;90112;101;19;36;1;11;10;14
647;Clostermannstr.;901;Mülheim;51065;90111;101;19;36;;;2;8
648;Cohnenhofstr.;601;Merkenich;50769;60101;95;16;29;7;129;2;132
3633;Colonia-Allee;904;Holweide;51067;90412;101;19;40;3;15;2;32
5843;Comeniusweg;714;Zündorf;51143;71403;93;17;11;1;29;2;32
649;Compesstr.;603;Seeberg;50769;60303;95;16;26;1;3;2;4
649;Compesstr.;603;Seeberg;50769;60304;95;16;26;5;27;;
4396;Concordiaplatz;706;Porz;51143;70608;93;17;11;1;15;2;14
650;Constantinstr.;105;Deutz;50679;10501;93;18;6;83;95;78;102
5881;Constanzeweg;705;Eil;51145;70506;93;17;8;1;15;2;28
651;Contzenstr.;506;Longerich;50739;50613;95;16;30;1;45;;
652;Cordulastr.;103;Altstadt/Nord;50668;10312;93;18;5;1;3;2;4
4397;Cordulastr. (Pesch);606;Pesch;50767;60603;95;16;28;1;7;2;8
4398;Cordulaweg;703;Ensen;51149;70301;93;17;7;1;7;2;2
3862;Corintostr.;802;Kalk;51103;80208;93;18;42;1;1;;
3862;Corintostr.;802;Kalk;51103;80209;93;18;42;;;2;4
3866;Corkstr.;802;Kalk;51103;80209;93;18;42;1;23;4;22b
3866;Corkstr.;802;Kalk;51103;80208;93;18;42;25;27;;
654;Corneliusstr.;101;Altstadt/Süd;50678;10112;94;13;1;1;19;2;2
4399;Corneliusstr. (Heumar);808;Rath/Heumar;51107;80811;93;17;41;3;19;2;62
655;Corrensstr.;501;Nippes;50733;50124;95;15;33;1;17;2;12
5883;Cosimastr.;705;Eil;51145;70506;93;17;8;1;9;4;18
656;Cosmasweg;608;Volkhoven/Weiler;50765;60803;95;16;26;;;6;18
657;Cottbuser Str.;901;Mülheim;51063;90121;101;19;36;1;1;14;16
658;Cranachstr.;501;Nippes;50733;50109;95;15;32;1;9;2;12
658;Cranachstr.;501;Nippes;50733;50105;95;15;32;11;15;;
658;Cranachstr.;501;Nippes;50733;50104;95;15;32;21;41;14;48
659;Cremeriusstr.;612;Worringen;50769;61204;95;16;29;;;2;14
660;Crottorfer Str.;807;Brück;51109;80706;93;17;41;1;31;;
661;Curtiusstr.;302;Sülz;50935;30230;94;14;17;1;13;2;10
6005;Curt-Stenvert-Bogen;308;Lövenich;50859;30808;94;14;21;1;57;2;80
662;Cusanusstr.;902;Buchforst;51065;90201;101;19;35;1;1;2;16
663;Custodisstr.;105;Deutz;50679;10508;93;18;6;1;21;2;20
664;Cuxhavener Str.;506;Longerich;50737;50604;95;16;30;3;33;2;32
665;Dabringhauser Str.;904;Holweide;51067;90401;101;19;40;1;31;2;50
665;Dabringhauser Str.;905;Dellbrück;51067;90520;101;19;39;63;121;68;130
665;Dabringhauser Str.;905;Dellbrück;51069;90519;101;19;39;123;149;134;174
666;Dachsweg;807;Brück;51109;80709;93;17;41;1;11;2;14
4402;Dachsweg (Widdersdorf);309;Widdersdorf;50859;30903;94;14;21;1;51;2;74
3564;Dädalusring;506;Longerich;50739;50614;95;16;30;1;85;2;84
668;Dagobertstr.;103;Altstadt/Nord;50668;10308;93;18;4;3;77;20;36
668;Dagobertstr.;103;Altstadt/Nord;50668;10306;93;18;4;;;38;90
668;Dagobertstr.;103;Altstadt/Nord;50668;10309;93;18;4;79;85;;
5865;Dahlemer Str.;212;Immendorf;50997;21202;94;13;15;1;25;2;26
669;Dahlhauser Weg;604;Heimersdorf;50767;60405;95;16;26;5;15;2;14
670;Dahlienweg;603;Seeberg;50769;60302;95;16;26;;;2;10
4403;Dahlienweg (Zündorf);714;Zündorf;51143;71410;93;17;11;1;7;2;22
671;Daimlerstr.;403;Bickendorf;50827;40302;95;15;25;1;13;2;16
5790;Daimlerstr. (Lövenich);308;Lövenich;50859;30808;94;14;21;1;23;2;16
672;Damaschkestr.;904;Holweide;51067;90401;101;19;40;3;7;2;12
4404;Damianstr.;607;Esch/Auweiler;50765;60707;95;16;28;1;27;2;26
673;Damiansweg;608;Volkhoven/Weiler;50765;60803;95;16;26;7;29;2;40c
673;Damiansweg;608;Volkhoven/Weiler;50765;60802;95;16;26;31;43a;42;58
673;Damiansweg;608;Volkhoven/Weiler;50765;60801;95;16;26;45;97;;
4405;Dammweg;711;Wahn;51147;71105;93;17;10;29;31;;
4406;Dankwartsweg;712;Lind;51147;71202;93;17;10;1;19;2;10
675;Dankwartweg;502;Mauenheim;50739;50201;95;16;31;1;15;2;16
676;Dansweilerweg;305;Müngersdorf;50933;30501;94;14;19;1;17;2;16
677;Danteweg;303;Lindenthal;50931;30325;94;14;19;;;;
678;Danzierstr.;901;Mülheim;51063;90103;101;19;36;11;57;18;130
678;Danzierstr.;901;Mülheim;51063;90106;101;19;36;97;125;136;168
4407;Danziger Str. (Urbach);707;Urbach;51145;70702;93;17;9;;;2;24
4407;Danziger Str. (Urbach);707;Urbach;51145;70701;93;17;9;3;9;;
4408;Danziger Str. (Weiden);307;Weiden;50858;30705;94;14;20;1;33;2;36
679;Darmstädter Str.;102;Neustadt/Süd;50678;10204;94;13;2;1;23;;
679;Darmstädter Str.;102;Neustadt/Süd;50678;10203;94;13;2;;;2;20
680;Dasselstr.;102;Neustadt/Süd;50674;10225;94;13;3;1a;57;;
680;Dasselstr.;102;Neustadt/Süd;50674;10226;94;13;3;59;85;2;70
681;Dattenfelder Str.;807;Brück;51109;80704;93;17;41;1;35;2;48
667;Däumlingsweg;905;Dellbrück;51067;90522;101;19;39;1;17;2;8
682;Dauner Str.;302;Sülz;50937;30211;94;14;17;1;23;4;24
4409;Dauner Str. (Immendorf);212;Immendorf;50997;21202;94;13;15;1;13;4;6
683;Daverkusenstr.;601;Merkenich;50769;60103;95;16;29;;;2;32
683;Daverkusenstr.;601;Merkenich;50769;60104;95;16;29;9;35;;
684;Davoser Klause;901;Mülheim;51063;90122;101;19;37;1;11;2;34
685;Dechant-Löbbel-Platz;103;Altstadt/Nord;50668;10312;93;18;5;1;1;;
5917;Dechant-Renner-Str.;213;Meschenich;50997;21303;94;13;15;3;29;8;36
686;Dechenstr.;402;Neuehrenfeld;50825;40216;95;15;23;1;1;20;42
686;Dechenstr.;402;Neuehrenfeld;50825;40217;95;15;23;43;43;;
687;Decksteiner Str.;303;Lindenthal;50935;30320;94;14;18;1;23;;
687;Decksteiner Str.;303;Lindenthal;50935;30319;94;14;18;;;2;20
687;Decksteiner Str.;303;Lindenthal;50935;30318;94;14;18;27;75;26;92
688;Deeler Weg;612;Worringen;50769;61203;95;16;29;1a;27;2;24
689;De-Gasperi-Str.;809;Neubrück;51109;80906;93;18;45;1;77;12;12
689;De-Gasperi-Str.;809;Neubrück;51109;80907;93;18;45;;;2;10
690;Dehlinger Weg;605;Lindweiler;50767;60502;95;16;28;1;17;2;28
691;Dehmelstr.;405;Bocklemünd/Mengenich;50829;40505;95;15;25;;;2;38
692;Deidesheimer Str.;507;Bilderstöckchen;50739;50702;95;15;31;;;2;4
693;Deisterweg;807;Brück;51109;80708;93;17;41;1;17;2;16
694;Delfossestr.;406;Ossendorf;50829;40603;95;15;24;7;9;2;12
695;Delfter Str.;503;Riehl;50735;50311;95;16;33;1;15;2;4
696;Delhover Str.;612;Worringen;50769;61204;95;16;29;;;2;6
697;Deliastr.;608;Volkhoven/Weiler;50765;60801;95;16;26;5;19;20;38
698;Dellbrücker Hauptstr.;905;Dellbrück;51069;90510;101;19;39;;;6a;74
698;Dellbrücker Hauptstr.;905;Dellbrück;51069;90511;101;19;39;9;77;;
698;Dellbrücker Hauptstr.;905;Dellbrück;51069;90509;101;19;39;83;159;76;140
698;Dellbrücker Hauptstr.;905;Dellbrück;51069;90508;101;19;39;163;209;142;178
699;Dellbrücker Mauspfad;905;Dellbrück;51069;90521;101;19;39;125;145;;
699;Dellbrücker Mauspfad;905;Dellbrück;51069;90520;101;19;39;153;263;188;226
699;Dellbrücker Mauspfad;905;Dellbrück;51069;90522;101;19;39;271;309;266;292
699;Dellbrücker Mauspfad;905;Dellbrück;51069;90506;101;19;39;311;363;300;318
700;Dellbrücker Steinweg;905;Dellbrück;51069;90501;101;19;39;1;103;2;90
701;Dellbrücker Str.;903;Buchheim;51067;90303;101;19;35;3;49;;
701;Dellbrücker Str.;903;Buchheim;51067;90302;101;19;35;;;6;54
702;Dellenweg;612;Worringen;50769;61206;95;16;29;;;;
704;Delmenhorster Str.;504;Niehl;50735;50404;95;16;30;1;5;2;20c
705;Delrather Str.;612;Worringen;50769;61204;95;16;29;1;31;;
706;Demuntweg;907;Dünnwald;51069;90706;101;19;38;1;31;;
707;Denklinger Str.;807;Brück;51109;80704;93;17;41;1;11;2;12
708;De-Noël-Platz;302;Sülz;50937;30224;94;14;17;1;15;;
709;Derfflingerstr.;505;Weidenpesch;50737;50503;95;16;34;5;11;2;6
710;Derichsweg;601;Merkenich;50769;60105;95;16;29;1;33;2;34
711;Derichsweilerweg;603;Seeberg;50769;60306;95;16;26;1;11;;
3612;Derkumer Str.;204;Raderthal;50968;20403;94;13;12;9;11;2;12
712;Dernbacher Weg;604;Heimersdorf;50767;60402;95;16;26;1;27a;2;36
713;Dessauerstr.;505;Weidenpesch;50737;50502;95;16;34;1;15;2;14
714;Detmolder Str.;806;Merheim;51109;80603;93;17;44;1;9;2;16
714;Detmolder Str.;806;Merheim;51109;80605;93;17;44;15;41;22;42
715;Deutschordensstr.;903;Buchheim;51067;90306;101;19;35;3;13;2;18
716;Deutzer Brücke;103;Altstadt/Nord;50667;10304;93;18;4;;;;
716;Deutzer Brücke;105;Deutz;50679;10502;93;18;6;;;;
717;Deutzer Feld;105;Deutz;50679;10501;93;18;6;;;0;
718;Deutzer Freiheit;105;Deutz;50679;10502;93;18;6;47;113;60;116
719;Deutzer Hafen;105;Deutz;50679;10512;93;18;6;;;0;
3560;Deutzer Ring;105;Deutz;50679;10507;93;18;6;5;5;;
4411;Deutzer Weg;706;Porz;51143;70605;93;17;11;9;25;;
721;Deutz-Kalker Str.;105;Deutz;50679;10506;93;18;6;1;7;2;28c
721;Deutz-Kalker Str.;105;Deutz;50679;10507;93;18;6;11;115;46;142b
722;Deutz-Mülheimer Str.;105;Deutz;50679;10501;93;18;6;29;51;10;30
722;Deutz-Mülheimer Str.;901;Mülheim;51063;90102;101;19;35;107;153;170;202
722;Deutz-Mülheimer Str.;901;Mülheim;51063;90101;101;19;35;;;132;168
722;Deutz-Mülheimer Str.;901;Mülheim;51063;90103;101;19;36;165;199;204;292
722;Deutz-Mülheimer Str.;901;Mülheim;51063;90104;101;19;36;203;233;298;352
723;De-Vries-Str.;501;Nippes;50733;50124;95;15;33;1;19;2;20
724;Dhünner Weg;906;Höhenhaus;51061;90611;101;19;38;1;11;2;4
3513;Diemelweg;609;Chorweiler;50765;60903;95;16;27;15;25;;
4412;Diepenbeekallee;307;Weiden;50858;30704;94;14;20;3;15;2;32
725;Diependahlstr.;908;Stammheim;51061;90806;101;19;37;1;3;2;12
726;Diepeschrather Str.;905;Dellbrück;51069;90502;101;19;39;1;57;2;68
727;Dierather Weg;906;Höhenhaus;51061;90603;101;19;38;1;19;2;12
728;Dierdorfer Weg;604;Heimersdorf;50767;60402;95;16;26;1;19;2;30
729;Dieringhauser Str.;807;Brück;51109;80702;93;17;41;1;29;2;20
730;Dieselstr.;802;Kalk;51103;80205;93;18;42;1;29;2;22
730;Dieselstr.;802;Kalk;51103;80203;93;18;42;31;63;24;54
4413;Dieselstr. (Lövenich);308;Lövenich;50859;30808;94;14;21;1;21;2;24
4414;Dieselstr. (Sürth);207;Hahnwald;50996;20701;94;13;15;9;15;2;18
731;Diesterwegstr.;807;Brück;51109;80703;93;17;41;1;69;2b;16
732;Dietrichweg;502;Mauenheim;50739;50201;95;16;31;;;2;10
733;Dillenburger Str.;802;Kalk;51105;80209;93;18;42;1;27;4;110
733;Dillenburger Str.;802;Kalk;51105;80204;93;18;42;63;101;;
734;Dillweg;906;Höhenhaus;51061;90607;101;19;38;;;;
735;Dinkelsbühler Str.;804;Höhenberg;51103;80401;93;18;44;;;2;6
736;Dionysstr.;506;Longerich;50739;50611;95;16;30;1;27;;
736;Dionysstr.;506;Longerich;50739;50612;95;16;30;;;2;32
4417;Dischkaul;715;Langel;51143;71501;93;17;11;1;19;8;10
6150;Distelfalterweg;208;Rodenkirchen;50999;20814;94;13;14;;;;
4418;Distelpfad;306;Junkersdorf;50858;30604;94;14;20;;;;
4419;Distelweg;711;Wahn;51147;71101;93;17;10;1;17;;
4419;Distelweg;711;Wahn;51147;71102;93;17;10;;;4;12
737;Dixberg;701;Poll;51105;70105;93;17;7;1;11;2;14
3669;Döbrabergstr.;610;Blumenberg;50765;61001;95;16;27;;;2;26
739;Dohlenweg;404;Vogelsang;50829;40401;95;15;25;1;47;2;48
